Date,Close
6/1/2021 16:00:00,0.07
6/2/2021 16:00:00,0.06
6/3/2021 16:00:00,0.07
6/4/2021 16:00:00,0.06
6/7/2021 16:00:00,0.07
6/8/2021 16:00:00,0.07
6/9/2021 16:00:00,0.07
6/10/2021 16:00:00,0.07
6/14/2021 16:00:00,0.07
6/15/2021 16:00:00,0.07
6/18/2021 16:00:00,0.05
6/25/2021 16:00:00,0.05
6/28/2021 16:00:00,0.05
6/29/2021 16:00:00,0.05
6/30/2021 16:00:00,0.05
7/2/2021 16:00:00,0.06
7/6/2021 16:00:00,0.06
7/8/2021 16:00:00,0.06
7/12/2021 16:00:00,0.05
7/13/2021 16:00:00,0.05
7/14/2021 16:00:00,0.05
7/16/2021 16:00:00,0.05
7/21/2021 16:00:00,0.05
7/22/2021 16:00:00,0.05
7/23/2021 16:00:00,0.05
7/26/2021 16:00:00,0.05
7/27/2021 16:00:00,0.05
7/30/2021 16:00:00,0.05
8/4/2021 16:00:00,0.05
8/5/2021 16:00:00,0.05
8/9/2021 16:00:00,0.05
8/10/2021 16:00:00,0.05
8/11/2021 16:00:00,0.06
8/12/2021 16:00:00,0.06
8/16/2021 16:00:00,0.05
8/17/2021 16:00:00,0.05
8/18/2021 16:00:00,0.05
8/19/2021 16:00:00,0.05
8/20/2021 16:00:00,0.05
8/23/2021 16:00:00,0.05
8/24/2021 16:00:00,0.05
8/25/2021 16:00:00,0.05
8/27/2021 16:00:00,0.05
8/30/2021 16:00:00,0.04
8/31/2021 16:00:00,0.05
9/1/2021 16:00:00,0.04
9/2/2021 16:00:00,0.05
9/3/2021 16:00:00,0.05
9/7/2021 16:00:00,0.05
9/8/2021 16:00:00,0.05
9/9/2021 16:00:00,0.05
9/10/2021 16:00:00,0.05
9/13/2021 16:00:00,0.05
9/14/2021 16:00:00,0.05
9/16/2021 16:00:00,0.05
9/17/2021 16:00:00,0.05
9/21/2021 16:00:00,0.05
9/23/2021 16:00:00,0.05
9/24/2021 16:00:00,0.05
9/28/2021 16:00:00,0.05
9/30/2021 16:00:00,0.05
10/5/2021 16:00:00,0.04
10/6/2021 16:00:00,0.05
10/7/2021 16:00:00,0.05
10/8/2021 16:00:00,0.04
10/12/2021 16:00:00,0.05
10/13/2021 16:00:00,0.04
10/14/2021 16:00:00,0.04
10/15/2021 16:00:00,0.04
10/18/2021 16:00:00,0.05
10/20/2021 16:00:00,0.04
10/22/2021 16:00:00,0.05
10/25/2021 16:00:00,0.06
10/26/2021 16:00:00,0.06
10/27/2021 16:00:00,0.06
10/28/2021 16:00:00,0.06
10/29/2021 16:00:00,0.06
11/1/2021 16:00:00,0.07
11/2/2021 16:00:00,0.06
11/3/2021 16:00:00,0.06
11/4/2021 16:00:00,0.06
11/5/2021 16:00:00,0.05
11/8/2021 16:00:00,0.05
11/9/2021 16:00:00,0.05
11/10/2021 16:00:00,0.05
11/11/2021 16:00:00,0.06
11/12/2021 16:00:00,0.05
11/15/2021 16:00:00,0.07
11/16/2021 16:00:00,0.06
11/17/2021 16:00:00,0.07
11/18/2021 16:00:00,0.06
11/19/2021 16:00:00,0.07
11/22/2021 16:00:00,0.06
11/23/2021 16:00:00,0.06
11/24/2021 16:00:00,0.06
11/25/2021 16:00:00,0.06
11/26/2021 16:00:00,0.06
11/29/2021 16:00:00,0.05
12/2/2021 16:00:00,0.05
12/3/2021 16:00:00,0.05
12/6/2021 16:00:00,0.06
12/7/2021 16:00:00,0.06
12/9/2021 16:00:00,0.05
12/10/2021 16:00:00,0.05
12/13/2021 16:00:00,0.05
12/15/2021 16:00:00,0.05
12/21/2021 16:00:00,0.05
12/22/2021 16:00:00,0.05
12/29/2021 16:00:00,0.05
12/30/2021 16:00:00,0.05
12/31/2021 16:00:00,0.05
1/4/2022 16:00:00,0.05
1/5/2022 16:00:00,0.05
1/6/2022 16:00:00,0.04
1/7/2022 16:00:00,0.05
1/10/2022 16:00:00,0.05
1/13/2022 16:00:00,0.05
1/14/2022 16:00:00,0.05
1/17/2022 16:00:00,0.04
1/18/2022 16:00:00,0.05
1/21/2022 16:00:00,0.05
1/24/2022 16:00:00,0.05
1/25/2022 16:00:00,0.05
1/26/2022 16:00:00,0.05
1/28/2022 16:00:00,0.04
1/31/2022 16:00:00,0.05
2/1/2022 16:00:00,0.05
2/4/2022 16:00:00,0.05
2/7/2022 16:00:00,0.04
2/8/2022 16:00:00,0.04
2/9/2022 16:00:00,0.04
2/10/2022 16:00:00,0.04
2/11/2022 16:00:00,0.05
2/14/2022 16:00:00,0.05
2/15/2022 16:00:00,0.04
2/16/2022 16:00:00,0.05
2/17/2022 16:00:00,0.05
2/18/2022 16:00:00,0.05
2/22/2022 16:00:00,0.06
2/23/2022 16:00:00,0.05
2/24/2022 16:00:00,0.05
2/25/2022 16:00:00,0.05
2/28/2022 16:00:00,0.05
3/1/2022 16:00:00,0.05
3/3/2022 16:00:00,0.05
3/7/2022 16:00:00,0.05
